question_id,video_file_path,set,qtype,question,generated_answer,actual_answer,kg_hint_used,judge_score
15799,clip_010.mp4,Set_34,Atr,Describe the huge graphic is in the middle lane near the camera?,"The huge graphic in the middle lane near the camera is a black and white sign with the word ""HAYDON"" written on it.",A white box marking is painted around the tracks to indicate the crossing zone.,True,0
15800,clip_010.mp4,Set_34,Atr,What is the color of is the edifice to the right?,The edifice to the right is olive-gray.,It appears light stone in colour.,True,0
15809,clip_011.mp4,Set_34,Atr,Describe the graphic is located in the central lane in the immediate foreground?,The graphic in the central lane in the immediate foreground is a yellow diamond-shaped sign.,The pavement around the tracks is marked with a boxed white keep-clear area.,True,0
15810,clip_011.mp4,Set_34,Atr,What color is the building to the right?,The building to the right is olive-gray.,The building looks ash-beige.,True,0
15819,clip_012.mp4,Set_34,Atr,Identify the shape is located on the center lane at the bottom of the view?,The shape is a rectangle.,A white crossing box is painted around the train tracks there.,True,0
15820,clip_012.mp4,Set_34,Atr,What colour does the large structure on the right side?,The large structure on the right side is olive-gray.,It has a neutral stone colour.,True,1
15829,clip_013.mp4,Set_34,Atr,Identify the major paint marking is in the middle of the road near the camera?,The major paint marking in the middle of the road near the camera is a crosswalk.,The rail crossing area is highlighted by a white boxed road marking.,True,0
15830,clip_013.mp4,Set_34,Atr,What shade is the edifice on the right?,The edifice on the right is olive-gray.,The visible tone is closer to gray-tan.,True,1
15839,clip_014.mp4,Set_34,Atr,Describe the symbol is located in the middle of the road closest to the camera?,"The symbol is a yellow diamond-shaped sign with black text and symbols, indicating a pedestrian crossing or a warning for drivers.",A white painted keep-clear box surrounds the tracks.,True,0
15840,clip_014.mp4,Set_34,Atr,What colour appears to be the high-rise to the right?,The high-rise to the right is olive-gray.,It appears pale taupe.,True,0
15849,clip_015.mp4,Set_34,Atr,What prominent symbol is in the middle lane near the camera?,There is no prominent symbol in the middle lane near the camera.,The roadway around the tracks is marked by a white crossing box.,True,0
15850,clip_015.mp4,Set_34,Atr,What shade is the building on the right?,The building on the right is olive-gray.,The structure looks weathered beige.,True,0
15859,clip_016.mp4,Set_34,Atr,Which symbol is located in the central lane near the camera?,The symbol located in the central lane near the camera is a solid white line.,A boxed white road marking indicates the keep-clear area over the tracks.,True,0
15860,clip_016.mp4,Set_34,Atr,What color is the edifice on the right side?,The edifice on the right side is olive-gray.,It has a cement-colored appearance.,True,0
15869,clip_017.mp4,Set_34,Atr,Can you name the graphic is located on the center lane near the camera?,The graphic is a white marking.,The train crossing is outlined with a white painted box marking.,True,1
15870,clip_017.mp4,Set_34,Atr,What colour does the tower on the right side?,The tower on the right side is olive-gray.,The building appears soft taupe.,True,0
15879,clip_018.mp4,Set_34,Atr,Which paint marking is located on the road's center at the bottom of the view?,The white marking is located on the road's center at the bottom of the view.,A white box marking defines the area around the tracks.,True,1
15880,clip_018.mp4,Set_34,Atr,What hue is the building situated on the right?,The building situated on the right has an olive-gray hue.,It looks like a faded beige tone.,True,0
15889,clip_019.mp4,Set_34,Atr,What prominent paint marking is in the middle of the road at the bottom of the view?,The prominent paint marking in the middle of the road at the bottom of the view is a white marking.,The road marking there is a white keep-clear box around the rails.,True,1
15890,clip_019.mp4,Set_34,Atr,What is the color of does the building located on the right?,The building located on the right is olive-gray.,The colour comes across as earthy gray.,True,1
15899,clip_020.mp4,Set_34,Atr,Describe the prominent marking is in the middle lane in the foreground?,The prominent marking in the middle lane in the foreground is a white marking.,A boxed crossing marking in white is painted around the tracks.,True,0
15900,clip_020.mp4,Set_34,Atr,What is the color of is the large structure located on the right?,The large structure located on the right is olive-gray.,It appears to have a chalky beige look.,True,0
15909,clip_021.mp4,Set_34,Atr,Which big marking is in the central lane in the foreground?,The big marking in the central lane in the foreground is a white marking.,The area over and around the tracks is marked by a white box symbol.,True,1
15910,clip_021.mp4,Set_34,Atr,What shade is the tall structure situated on the right?,The tall structure situated on the right is olive-gray.,The building has a subdued taupe tone.,True,1
15919,clip_022.mp4,Set_34,Atr,Describe the huge shape is in the middle lane at the bottom of the view?,The huge shape in the middle lane at the bottom of the view is a bus stop shelter.,A white painted box identifies the rail crossing zone.,True,0
15920,clip_022.mp4,Set_34,Atr,What hue is the edifice to the right?,The edifice to the right has an olive-gray hue.,It looks more like stone-gray than a bright colour.,True,1
15929,clip_023.mp4,Set_34,Atr,Identify the prominent symbol is in the middle of the road in the immediate foreground?,The prominent symbol in the middle of the road in the immediate foreground is a pedestrian crossing sign.,The track area is enclosed by a boxed white keep-clear marking.,True,0
15930,clip_023.mp4,Set_34,Atr,What shade does the tall building on the right side?,The tall building on the right side is olive-gray.,The structure appears to be a muted greige.,True,0
15939,clip_024.mp4,Set_34,Atr,Describe the painted road marking is on the center lane close to us?,The painted road marking in the center lane close to us is a white marking.,A white crossing box is visible around the rails.,True,0
15940,clip_024.mp4,Set_34,Atr,What colour is the building on the right?,The building on the right is olive-gray.,It has a light tan-gray appearance.,True,1
